 -39.8316, -9.64886, 0.386257, 39.3946, -34.0334, 1.49333, -44.4979, -9.87313, 1.27091, 52.6803, -42.7257, 1.79813, -4.85677, 0.570823, 10.3382, -26.7799, 31.5419, 33.8773, -2.9357, -38.1957, 2.76017, -18.1975, 2.08724e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849, -7.20685, -29.2154, -19.7036, -15.7919, 28.8925, -15.2336, 7.75697, 3.77691e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849 
 -36.4557, -12.3392, 3.11731, 38.7727, -34.5183, 8.90051, -39.4478, -12.4119, 3.82927, 45.8081, -38.6424, 9.1596, 2.09172, 2.02974, 17.683, -29.8523, 23.6163, 18.7949, -28.1291, -30.6745, 12.013, 2.10224, 1.98785e-16, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849, -5.92626, -8.58412, -4.05026, -34.9599, 1.19099, -8.23144, -4.71495, 9.44227e-16, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849 
 -64.919, -6.79328, -0.11352, 6.82268, -12.7525, 6.30476, -65.8603, -6.80929, -0.000555741, 9.30803, -14.3047, 6.31965, 32.6874, -28.0311, -8.60929, -62.4352, -20.6369, -8.37047, -10.7503, 7.39147, 20.4376, -14.695, 6.5102e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849, -42.9298, -39.0388, -38.9996, -15.4334, 15.4128, 23.6452, -18.1477, 8.49804e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849 
 -47.9623, -15.0236, -4.59199, 19.0418, -19.8464, 12.5294, -45.2768, -15.0977, -5.24855, 18.9706, -22.3542, 12.8283, 22.1395, -2.40785, 1.80835, -46.9092, -20.4598, -8.58476, -19.0165, 10.5633, 14.161, -7.99036, 5.1684e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849, -24.0462, -12.3546, -17.6402, -38.9395, -2.32423, 14.8731, -17.1489, 4.77083e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849 
 -48.9625, -7.30894, -6.30637, 22.9657, -22.0083, -7.91847, -58.192, -8.32621, -5.0174, 51.1375, -40.9823, -7.80655, -5.68232, -4.80935, 5.04173, -41.1253, 45.5856, 36.8812, 11.2786, -44.4357, 5.79012, -31.6724, 4.91992e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849, -24.0795, -44.2301, -33.6524, -6.70363, 40.6119, -2.24649, 5.63183, 5.71506e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849 
 -57.8962, -1.64321, -9.16037, 14.5247, -16.1139, -14.5374, -69.5472, -3.10777, -8.77012, 49.2863, -39.1504, -14.9211, -5.26956, -7.9519, 0.0420168, -57.0972, 56.7128, 38.9036, 20.5952, -43.1353, 14.6505, -40.4703, 6.01324e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849, -34.1767, -58.9539, -43.1913, 9.25447, 48.4457, 4.22953, 10.2059, 8.79622e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849 
 -42.8171, -11.912, 0.058751, 29.4913, -27.5216, 9.13624, -43.9466, -12.0919, 0.334717, 34.1552, -31.0828, 9.32416, 7.94563, 0.878641, 12.5168, -37.3903, 27.1279, 2.46324, -32.2224, -29.6806, 11.5526, 13.3888, 3.97569e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849, -13.7418, -11.1981, -5.80148, -37.9217, 1.22388, -0.648288, -13.0684, 5.66536e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849 
 -55.5331, -6.75403, 4.31356, 11.3013, -16.7178, 5.58605, -61.6784, -6.3154, 5.02199, 21.6103, -20.9077, 5.64643, 28.0649, -18.132, -1.39029, -56.2255, 12.9902, -9.30828, -17.3626, -22.4012, 14.0426, 2.48758, 5.76476e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849, -35.0143, -29.4426, -28.6739, -26.7677, 14.6663, 18.8214, -18.1403, 9.74045e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849 
 -57.1582, -6.44621, -9.43855, 6.94047, -11.6549, -14.6044, -74.9954, -8.77686, -7.12169, 56.1868, -43.0739, -14.8702, -14.6551, 1.6135, 3.22235, -36.4716, 66.1646, 63.1621, 36.0542, -55.0425, 11.2489, -52.4467, 8.34896e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849, -35.9664, -75.538, -56.8966, 25.3028, 53.8486, 8.56954, 33.6807, 1.12313e-14, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849 
 -36.2838, -11.1878, 3.13033, 42.4726, -36.8907, 7.29306, -39.3955, -11.2547, 3.8138, 49.9184, -41.2955, 7.55611, -0.685153, 2.12268, 15.1249, -27.663, 23.3245, 25.3896, -20.066, -30.8186, 9.91113, -5.40627, 1.68967e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849, -2.77455, -22.6249, -10.9372, -25.4799, 18.3196, -15.1922, -1.09242, 1.78906e-15, 20.9944, 28.7639, 11.9949, 82.3971, 99.9849, 82.3971, 99.9849, 66.698, 33.5982, 28.6479, 99.9849 
